AIND-ID	型	意味	作業可否	該当箇所	前後文脈	作業者への指示
AIND-D12684	ELLIPSIS	原文の欠落（lacuna）	○	...	ابن كثير ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12686	ELLIPSIS	原文の欠落（lacuna）	○	...	ابن كراها بضم أوله مخففا هو ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12695	ELLIPSIS	原文の欠落（lacuna）	○	...	ابن الكيال ... || حرف اللام .	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12700	ELLIPSIS	原文の欠落（lacuna）	○	...	ابن لولو علي ... || حرف الميم .	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12701	ELLIPSIS	原文の欠落（lacuna）	○	...	ابن مباركشاه هو أحمد ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12721	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	لرحمن وابنة تحت العلاء علي بن عيسى القاري . ★ID_Missing★ ابن المراغي في المراغي .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12741	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	لح أحمد بن محمد بن يحيى بن مصلح وأخوه علي . ★ID_Missing★ ابن المصلية علي بن عبد الوهاب بن أبي بكر بن	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12750	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	بن علي بن عبد المؤمن ولثانيهما الشمس محمد . ★ID_Missing★ ابن المغربي يحيى بن علي بن أحمد وأكثر ما يقا	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12750	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	حيى بن علي بن أحمد وأكثر ما يقال بالتصغير . ★ID_Missing★ ابن المغربية عمر بن محمد الغمري .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12754	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	بن المفضل محمد بن عمر بن عبد العزيز وابنه . ★ID_Missing★ ابن مفلح الشرف عبد الله والتقي إبرهيم ابنا ا	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12776	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ابن الموله محمد بن أحمد بن عثمان بن خالد . ★ID_Missing★ ابن الميلق إبرهيم بن أحمد بن أحمد . || حرف	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12786	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ابن النسخة أحمد بن محمد بن أحمد . ★ID_Missing★ ابن نسيبة مصغر برهان الدين مات في سنة اثنتين	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12786	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	مد المقدسي المذكور في حوادث سنة ست وتسعين . ★ID_Missing★ ابن النشاشيبي محمد بن أحمد بن رجب .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12787	ELLIPSIS	原文の欠落（lacuna）	○	...	ابن النصار الفقيه محمد ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12789	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ع تجانس %~% إذا طال أصل الورد فهو نصيبي %~% ★ID_Missing★ ابن النظام بكسر وتخفيف محمد بن محمد بن أبي ب	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12801	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	هما أعني مجد الدين عبد القادر والبدر محمد . ★ID_Missing★ ابن هلال التاجر الدمشقي محمد بن محمد بن محمد	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12846	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$711492397348$# $$$	ا فاطمة وأم هاني ، ويحرر إن كانت من شرطنا . ###$711492397348$# $$$ آسية ابنة عبد الرحمن بن محمد بن أبي بكر الهر	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D12852	ELLIPSIS	原文の欠落（lacuna）	○	...	$ 9 آمنة ابنة إبراهيم بن ... الزيادية ثم القاهرية زوج الشيخ نور الدين الز	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12866	ELLIPSIS	原文の欠落（lacuna）	○	...	$ 23 آمنة ابنة ... زوج الشمس بن الأهناسي وأم بنيه العلاء الوزير	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12874	ELLIPSIS	原文の欠落（lacuna）	○	...	منها الفضلاء أخذ عنها التقي بن فهد وماتت في ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12877	ELLIPSIS	原文の欠落（lacuna）	○	...	$ 34 أصيلة المولدة أم عمر ابنة ... شيخة المغاني بمكة ، ماتت بها في جمادى الثاني	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12879	ELLIPSIS	原文の欠落（lacuna）	○	...	$ 36 أطلس ابنة الخواجا نور الدين علي بن ... البلبيسي سبطة النور الرشيدي تزوجها النور علي	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12889	ELLIPSIS	原文の欠落（lacuna）	○	...	لاثين فلم تتزوج بعده واقامت بتربة الزمام حتى ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12891	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$937091426708$# $$$	بن ناصر الدين بن أصيل فلم تحمد أمرها معه . ###$937091426708$# $$$ أمة العزيز ابنة محمد بن اسماعيل ابن الشيخ يو	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D12891	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$513978427797$# $$$	ي ، وأظنها أمة الخالق الماضية قريبا فيحرر . ###$513978427797$# $$$ أمة العزيز ابنة محمد بن محمد بن محمد بن أحمد	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D12895	ELLIPSIS	原文の欠落（lacuna）	○	...	يتها ببعلبك قريب الستين فأجازت لنا وماتت بعد ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12904	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$868048988616$# $$$	مسين بمكة وهي جدة صاحبنا النجم بن فهد لأمه . ###$868048988616$# $$$ بدور أم فضيل الطبرية ، هي نعمة الله ابنة الم	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D12909	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$441706375639$# $$$	المحرم سنة اثنتين ؛ ذكرها شيخنا في إنبائه . ###$441706375639$# $$$ بركة ابنة عبد الرحمن بن علي بن أحمد بن عبد ا	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D12924	ELLIPSIS	原文の欠落（lacuna）	○	...	ي بني أخوة المعتضد من استدعاء ابن فهد . ماتت ... || حرف التاء المثناة	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12925	ELLIPSIS	原文の欠落（lacuna）	○	...	ما بآخرها و حدثت سمع منها الفضلاء . وماتت في ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12927	ELLIPSIS	原文の欠落（lacuna）	○	...	زوجة أيتمش الخضري استولدها فرجا الآتية وماتت ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12930	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$854971148814$# $$$	لية . ماتت بالمدينة النبوية سنة ست وعشرين . ###$854971148814$# $$$ تفاحة الحبشية أخرى أم قاضي الحرمين المحيوي ا	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D12930	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$925796166161$# $$$	الحرمين المحيوي الحنبلي تأتي في المبهمات . ###$925796166161$# $$$ تقية ويقال لها ست الأهل أم ريم ابنة التقي مح	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D12931	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$461784508950$# $$$	الحرب بعد سبع سنين ذكرها شيخنا في إنبائه . ###$461784508950$# $$$ توفيق ابنة أحمد بن جار الله بن زائد ذكرت في	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D12931	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$103456729622$# $$$	بنة أحمد بن جار الله بن زائد ذكرت في عينا . ###$103456729622$# $$$ توفيق في خديجة ابنة محمد بن أحمد بن محمد بن	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D12931	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$266153781792$# $$$	محمد بن أحمد بن محمد بن أحمد بن عبد الله . ###$266153781792$# $$$ توفيق أخرى في زينب ابنة علي بن أحمد بن عبد ا	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D12931	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$844158233121$# $$$	رى في زينب ابنة علي بن أحمد بن عبد العزيز . ###$844158233121$# $$$ تيتي بفوقانيتين المدعوة ستيتة ابنة داود الكي	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D12935	ELLIPSIS	原文の欠落（lacuna）	○	...	د المناوي وحواء ابنة السراج عمر الحمصي . ماتت... ###$614100658733$# $$$ جهة طي هي زينب ابنة	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12935	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$614100658733$# $$$	اوي وحواء ابنة السراج عمر الحمصي . ماتت... ###$614100658733$# $$$ جهة طي هي زينب ابنة يحيى بن أحمد بن اسماعيل	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
